url,path,title
https://www.amazon.cn/%E5%90%8D%E4%BD%9C%E6%AC%A3%E8%B5%8F-%E7%B2%BE%E5%8D%8E%E8%AF%BB%E6%9C%AC-%E4%B8%AD%E5%9B%BD%E7%8E%B0%E5%BD%93%E4%BB%A3%E6%95%A3%E6%96%87%E6%88%8F%E5%89%A7%E5%90%8D%E4%BD%9C%E6%AC%A3%E8%B5%8F-%E4%BD%99%E5%85%89%E4%B8%AD/dp/B00COXYFS4,文学/文学评论与鉴赏/戏剧,名作欣赏精华读本中国现当代散文戏剧名作欣赏
https://www.amazon.cn/%E5%9B%BE%E4%B9%A6/dp/B01BS91622,文学/文学评论与鉴赏/戏剧,汤显祖戏梦人生与文化求索
https://www.amazon.cn/%E5%9B%BE%E4%B9%A6/dp/B00JGEYJ3A,文学/文学评论与鉴赏/戏剧,京剧历史文献汇编清代卷续编套装共4册
https://www.amazon.cn/%E5%9B%BE%E4%B9%A6/dp/B013G46BM2,文学/文学评论与鉴赏/戏剧,从诗到曲套装上下册
https://www.amazon.cn/%E5%9B%BE%E4%B9%A6/dp/B0185IBT3U,文学/文学评论与鉴赏/戏剧,戏剧的毒药西班牙及拉丁美洲现代戏剧选
https://www.amazon.cn/%E5%9B%BE%E4%B9%A6/dp/B018LZK3RU,文学/文学评论与鉴赏/戏剧,西方传统经典与解释莎士比亚的历史剧
https://www.amazon.cn/%E5%90%8D%E4%BA%BA%E4%BC%A0-%E7%BD%97%E6%9B%BC%C2%B7%E7%BD%97%E5%85%B0/dp/B001C4ZFE4,文学/文学评论与鉴赏/戏剧,名人传增订版
https://www.amazon.cn/%E8%A5%BF%E5%8E%A2%E8%AE%B0-%E8%B4%AF%E5%8D%8E%E5%A0%82%E7%AC%AC%E5%85%AD%E6%89%8D%E5%AD%90%E4%B9%A6-%E9%87%91%E5%9C%A3%E5%8F%B9/dp/B001RVUJ6G,文学/文学评论与鉴赏/戏剧,西厢记贯华堂第六才子书
https://www.amazon.cn/%E5%9B%BE%E4%B9%A6/dp/B01D2V5E72,文学/文学评论与鉴赏/戏剧,古希腊神话与悲剧
https://www.amazon.cn/%E6%A2%81%E5%B1%B1%E4%BC%AF%E4%B8%8E%E7%A5%9D%E8%8B%B1%E5%8F%B0-%E4%BD%9A%E5%90%8D/dp/B00AFRZQCU,文学/文学评论与鉴赏/戏剧,梁山伯与祝英台
